"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
0.198431204222332,5.37443205961102,1.95764083347662,0.0520149048985866,0.166153544275355,-4.65275583907342,"ACSM1"
-0.198410818019084,9.60154837670546,-2.7272100999574,0.00710172330521771,0.0387971386471021,-2.93937994054279,"TMEM87A"
0.198407805491602,8.48068582246284,2.48492456272927,0.0139884371289551,0.0640258911715389,-3.53518376817957,"IGSF3"
0.198137509444245,5.42322624308991,3.16531048302652,0.0018554863824923,0.0141296842903645,-1.73560472308856,"BACH2"
0.198129540493167,7.93771448135968,1.75182619911189,0.0817230020801842,0.22692325144734,-5.02053125192221,"RGCC"
0.198093212144254,9.40202812536012,2.88538159913541,0.00444992865747375,0.0273647750887753,-2.52328456076797,"GALNT1"
-0.198017624523237,5.99613833634372,-4.01502165266677,9.12238604557843e-05,0.00133107389435256,1.03656878578428,"RND2"
0.197955197687552,11.248558294334,3.44285679103578,0.000735025267081775,0.00693845527395545,-0.891688896142847,"ACTR3"
0.197842999910948,7.21528788554006,2.7748503557001,0.00618175361253554,0.0349641010342207,-2.81628810568743,"NCK1"
0.19783661310215,3.68873129096213,3.15011017485695,0.00194874535782876,0.0146839955625007,-1.7800322386281,"SLC12A1"
0.197834475926502,8.22456241231371,2.72290117320646,0.00719076765328071,0.039191265046729,-2.95041776253653,"UBA2"
-0.197785648859361,6.51348336966392,-4.09979356548604,6.56633122161914e-05,0.00102880069979185,1.34293647460605,"TSPOAP1"
0.197703005241855,6.79765479307702,2.45707733924327,0.0150768937382297,0.0677366969498382,-3.60039368285247,"INPP5F"
0.19769555310816,8.22556980414754,1.92775302818135,0.0556601787382995,0.174174448205179,-4.70858276868718,"SNRPD1"
-0.197633355861528,8.08225497476564,-3.14329392675378,0.00199196019454948,0.0149025298638331,-1.79989365259081,"NUP210"
-0.197541875624346,8.61239194570273,-3.41012156695194,0.000822306502778302,0.0075633332924231,-0.99441548044248,"PSME3"
0.19737790632105,11.2216482865781,2.4658097525426,0.0147277332618332,0.0664359612057211,-3.58001811836123,"CTSB"
0.197371527354822,6.8679071567065,2.99943995943944,0.00313848698879956,0.0210846309237687,-2.2101718513916,"VPS37B"
-0.197317567362056,7.65751101560034,-2.13347452863007,0.0344129776738704,0.123638191532032,-4.30782928436505,"PTER"
0.19724705248061,6.64344138615233,1.64321174633268,0.102306286097774,0.264668245549204,-5.19879740063007,"PLAC8"
-0.197218879970987,8.04677391276159,-2.75648633907117,0.00652271948228173,0.0364838692092664,-2.86396571690544,"MID1IP1"
0.197198080731317,6.75700134004467,2.48828709530859,0.0138618613045922,0.0635984622830349,-3.52726375896412,"LANCL2"
-0.197180945145828,8.17687282270083,-3.66421370053871,0.000337143243041353,0.00378862287378128,-0.17512967179549,"FAM111A"
-0.197103232381645,11.28266508755,-4.20576407091582,4.32351411803908e-05,0.000739445683099005,1.73314126455634,"SRP14"
-0.197005802527626,7.33172427673304,-4.12389050990022,5.9750975479574e-05,0.000959586424956766,1.43096506655553,"BTD"
-0.196952313860594,11.2336137765613,-3.30402360806215,0.00117652151241288,0.00997956735264462,-1.32153136926484,"PCBP2"
0.1969149459304,5.90539612862085,3.37028850722433,0.000941598940346469,0.00839982667268502,-1.11827483466248,"KLK7"
-0.196911627907678,10.036735185675,-2.69387158702107,0.00781750067359382,0.0417719920351852,-3.02436645799264,"RPS27L"
-0.196834542078142,7.18151851325119,-2.73123367636916,0.00701947918762696,0.0384267151833506,-2.92905875370426,"SLC22A17"
-0.196693970171562,8.92344092521753,-2.9486613439689,0.00367084774982053,0.0236499946411868,-2.35091019675306,"UBE2H"
0.19666152525545,7.25797698953489,1.40564402560826,0.16177211546262,0.361750440107905,-5.55015995730505,"WLS"
-0.196603316166243,6.38435065109698,-2.8520771815025,0.00491816547141582,0.0295458411374478,-2.61265619475547,"UEVLD"
-0.196572130482541,7.78648100882344,-3.05702209181834,0.00262128676081105,0.0184941821100494,-2.0479895154523,"RTF1"
-0.196429958883433,4.47325784231242,-2.43226493837518,0.0161094960585764,0.0712949807709267,-3.65792373803877,"SPAG1"
-0.196363435910364,8.05222190848526,-2.30471800594964,0.0224699532107632,0.0903237783001809,-3.94508166535404,"TIPARP"
0.196188117997568,4.58280364387675,3.04870646651934,0.00269077117595063,0.0188091804612221,-2.07158003202899,"IL12RB2"
-0.196177074501552,6.66966355014423,-3.1628927601156,0.00187003771719671,0.0142008268095311,-1.74268383349613,"ZNF239"
0.196133961035966,7.15720146770146,4.67274754882573,6.27551826107194e-06,0.000158117540511408,3.54502068331452,"APBA2"
0.196109266167933,6.73958987485667,3.29588750252258,0.00120886753233281,0.010159108096935,-1.34624599852468,"TRIT1"
0.19592647454596,8.11481061850087,0.922664933281905,0.357573536713937,0.59731432340045,-6.0988655812482,"G0S2"
-0.195886861240094,8.57430642568505,-2.79208684304758,0.00587654472355202,0.0337276552112579,-2.77127698266709,"HNRNPF"
0.195798007215873,6.52972007566485,3.61256748134602,0.000405672826961905,0.00436098288984048,-0.345699655886391,"ADAM19"
0.195654411997948,6.74323637650395,2.90618278711743,0.00417854690526177,0.0260310070562946,-2.46699205503475,"DAZAP1"
-0.195609116726122,6.53528229492167,-2.79613629364315,0.00580685897168007,0.0333980146172873,-2.76066571157496,"MINPP1"
-0.195595754485558,7.74096152235875,-2.23096002115855,0.0270764817784051,0.103936784883537,-4.10454538023545,"PPP1R2"
0.195549663490348,7.08019495983819,2.80033372899432,0.00573542110368417,0.0330947605042445,-2.74965197599608,"HS2ST1"
-0.195538470142502,8.93018098386408,-3.04336753595468,0.00273627406555351,0.0189812477290381,-2.08669592913894,"MRPS35"
-0.195501705696372,7.70761592844017,-2.54362377570472,0.0119205158453968,0.0568141788421691,-3.39550678020626,"RAB21"
-0.195452456076936,6.33340506650324,-2.91111578736662,0.00411645264476316,0.0257642117747658,-2.45358905417167,"ZFHX3"
-0.195401976898014,7.97286424859337,-4.29552218007388,3.01680466196447e-05,0.000556778209257189,2.0698369443587,"SMARCC2"
0.195390084533155,8.73772756364047,2.55571155382674,0.0115303073443108,0.0555173505511484,-3.36637056542953,"SLC52A2"
-0.195294018238473,6.875128473035,-2.03151000411534,0.0438609702845766,0.147476110773633,-4.51127382813943,"AMPH"
-0.195293250553128,8.13294424034536,-2.10221666096767,0.0371028154598878,0.130921169436637,-4.3711975430575,"UTP18"
0.195291324247933,6.86795832100053,2.01413336895715,0.0456740437797969,0.151960676290557,-4.54500307519182,"HMMR"
-0.19526382655349,6.12468443103427,-2.37423752404335,0.0187729246166041,0.0797922467879422,-3.79035011498434,"MAP4K3"
-0.195227538431624,8.46922709225743,-3.30535747121119,0.00117129624343353,0.0099476256038894,-1.31747450826564,"COPS4"
0.195214864648165,7.09645213140471,2.04452375497128,0.0425436195124113,0.144113339357276,-4.48583327431553,"AURKA"
0.195170716105411,8.56685300442237,1.425605851276,0.155933554237598,0.352609535138137,-5.52268582049185,"MFAP2"
0.195114989844708,8.24090925521478,3.55028183731237,0.000505794446461176,0.00516498169295191,-0.548680798061238,"ELOVL1"
0.1951091126901,7.78160518389987,3.1988056555614,0.00166440361016895,0.0130238149312359,-1.63704186754021,"NAA10"
0.195069529529068,10.4128036330516,2.43136201820401,0.0161482280547449,0.0714431991607359,-3.66000704652861,"MT1G"
-0.195060561425466,7.27443281213124,-5.26971095699155,4.36790476370017e-07,1.95851677085517e-05,6.06632959801166,"APH1B"
-0.195033135635507,8.33216377689351,-3.49046099003207,0.000623480329800466,0.00610896564280282,-0.740800114655591,"LRPAP1"
0.194967153509515,5.04650634229561,2.81425767062145,0.00550413512134455,0.0321039220535077,-2.71300972845602,"SLC15A2"
-0.194932364318747,7.63283159177585,-2.86462204442995,0.00473675197915575,0.0286962961012765,-2.57910196052892,"NF1"
-0.194786837291182,7.74406481275815,-2.7124103239578,0.00741180630796351,0.0400615504120207,-2.97722493057291,"ELP1"
-0.194709062408083,6.63071621713942,-2.8342660082744,0.00518664332908536,0.0307923062799488,-2.6600684387502,"ZNF45"
0.194668507918606,5.0298086713936,1.94372951561736,0.0536857333742564,0.169631486236553,-4.6788423600331,"NMU"
-0.194652521642366,8.16328461483271,-3.31051552609589,0.00115129312664711,0.00980829788082921,-1.30177321985708,"PSEN1"
-0.194638398648368,6.42421429083481,-2.84526557231478,0.00501930562160561,0.029983125842155,-2.63081989482621,"CSF3R"
-0.194609156030074,8.50316212428274,-3.0450954588695,0.00272147015523354,0.0188977889383537,-2.081806305492,"RPRD2"
-0.194567847462976,5.45523218956996,-3.19458410974183,0.00168743748782323,0.0131361852635742,-1.64951433032553,"SYTL2"
-0.194544079673596,12.8714070409566,-2.88837191743427,0.00440994794394551,0.0271876980659979,-2.51521446794842,"B2M"
0.194454907211478,6.61740617935044,3.01842897430076,0.00295836959159053,0.0201728543786746,-2.15699162094706,"CASP4"
-0.194453655601421,7.41648570192565,-2.38832110722124,0.0180930384883091,0.0774579797845921,-3.75848248911693,"RESF1"
0.194449220493897,6.3275679141197,3.79310735897902,0.000210679783029683,0.0026083343528407,0.259406435619452,"NDUFAF4"
0.194403741974045,6.28266153142984,1.72111731820467,0.0871658906020616,0.236826441059737,-5.07204707713813,"KIF4A"
0.194346077009664,7.7184962634617,3.14719481855629,0.00196712120280953,0.0147576465195421,-1.78853173893145,"TULP3"
0.19430768493451,7.07304930699523,2.79327750960906,0.00585597634832666,0.0336379324079396,-2.76815837739692,"PLEKHO1"
-0.194239155623016,8.61265675174489,-4.47491665063795,1.446249986188e-05,0.00030331584871124,2.75944065446388,"ARAF"
-0.194191783752865,8.99020149499162,-3.42577527430507,0.000779423916734106,0.00725210062047959,-0.9453977886669,"TMEM106C"
0.194151726846544,7.26783755057496,2.42395451704592,0.016469114703882,0.0723929385774318,-3.67707130167101,"CFI"
0.194149122499276,5.95223830438512,1.66073331338303,0.0987288500796523,0.258305749603789,-5.17078395127565,"FGB"
-0.194137799297248,7.4560632509795,-1.45872733956169,0.146603911298796,0.338704731341336,-5.47626718824864,"EIF2S3"
-0.194061461306802,9.38639235510749,-3.5275550790092,0.000547801018398894,0.0054904968248495,-0.621997338097345,"LMBRD1"
0.194044760648503,6.26216648638106,2.09551392870725,0.0377025736891757,0.132214475487194,-4.38467076810997,"NACC2"
0.193933132718206,7.85293245343747,3.0380246277304,0.0027825203076585,0.0192726292244375,-2.10179953518897,"GLS"
-0.193821257480057,9.88372294204445,-2.9609054164007,0.00353539310811552,0.0230904482882433,-2.31717080054386,"PRKAR1A"
-0.19374493823427,8.75484850269683,-2.57328781644976,0.0109833294252856,0.0534119740977769,-3.32377841195306,"RAP1GAP"
0.193712470798355,8.46025599688589,2.07954321004145,0.0391652714055566,0.135704579188902,-4.41660968920576,"MDFIC"
0.193617852695921,7.931771956598,1.79114305530231,0.0751639868362547,0.214477769429556,-4.95329710320209,"GLYR1"
0.193617852695921,7.931771956598,1.79114305530231,0.0751639868362547,0.214477769429556,-4.95329710320209,"SEPTIN6"
-0.193577128332146,8.87743788070658,-2.47582386200234,0.0143361952136479,0.0650738185005777,-3.55656964535594,"POLB"
0.193527923157084,7.35912961996853,3.29324111154037,0.00121956601584815,0.0102363943115924,-1.35427338266736,"EFNA3"
0.193521046417266,6.28989322005297,2.38951812691092,0.0180362685140996,0.0772876846959854,-3.75576585374246,"MIS18A"
0.193455334161769,8.13608663277605,2.47997096622244,0.0141767815566009,0.0645868012693942,-3.54683329459679,"ZNF532"
0.193402345966556,7.87699079191361,2.13814219776819,0.034026100739394,0.122668547785951,-4.29829090448403,"LAMC2"
0.193255590394139,7.10413171404824,2.09729000196224,0.0375428459646103,0.131995494801032,-4.3811046269178,"GCLM"
0.193204361114558,4.79789537461131,2.63693131833928,0.00919216467912543,0.0470162839554066,-3.16731313127391,"CCN6"
0.193111274665246,5.89996877300773,3.01199020166172,0.0030183483917088,0.0204387019013327,-2.17505738689355,"ADORA2B"
-0.193103958742365,6.46254244955372,-1.96006485024508,0.0517283052675155,0.165596178746243,-4.64819219669847,"CYP2A7"
0.19309508098253,7.95939087924533,3.5808193353071,0.000454108107855316,0.00476149816782755,-0.44953691603811,"UFD1"
0.193062085948656,7.71931244820424,2.11847067365689,0.0356823653591565,0.127159822800173,-4.33835641074884,"DNAJB6"
0.192984588359688,7.72057583923356,2.4914433988598,0.0137439783790836,0.0632492131280513,-3.51982049460426,"ABCA1"
0.192898337456844,8.14627504757093,2.04921587917474,0.0420770036465982,0.143262296119148,-4.47662288090521,"FBLN5"
0.192887724840203,4.80724013441507,3.63131235177539,0.000379407413092645,0.00415397786977176,-0.284027841173499,"USP6NL"
0.192862666571751,12.1371819765303,2.35788227015998,0.0195907020189235,0.0822170133066337,-3.82713785918421,"RPL18A"
0.192850826606439,7.1009826866923,4.18692761786883,4.65948138829264e-05,0.000783149085127212,1.66320020037787,"FUT3"
-0.192805991047821,8.2400078407412,-3.24990598492625,0.00140780220879404,0.0114771243469328,-1.48492385887343,"AP1M2"
-0.19260566060861,7.42751181241468,-2.42218617031522,0.0165465489501587,0.0726396163412601,-3.68113780556985,"ASL"
-0.192602675130211,7.28232532675339,-3.08075168593679,0.00243200604650629,0.0174194723647775,-1.9803581277482,"PNPO"
0.192365551755235,6.48349341007878,2.60648896857702,0.0100132188273015,0.0498867638285626,-3.24259171361765,"VAMP5"
0.192310507485818,9.40831571133375,1.73601280321582,0.0844899896958617,0.232188153068643,-5.04716855827649,"SPON2"
-0.192267277988497,10.8697950377208,-2.77765961099727,0.00613104686275872,0.0347493970005256,-2.80896927249351,"NDUFB4"
0.192209922781706,7.80486650669445,2.61167201664598,0.00986893040515874,0.0494207899899775,-3.22983149937768,"CFDP1"
0.192190101385058,7.2211896611575,2.66567537408579,0.0084731151690962,0.0443536992588135,-3.09550056778131,"CDCA8"
-0.192118805885038,8.19064205335118,-2.29124475054642,0.02325616234547,0.0929066705752407,-3.97457287949578,"SUCLG2"
-0.192044565180318,8.24925298915003,-1.82707423405749,0.0695552207097754,0.203806365755578,-4.89060063460432,"PRR15L"
0.192040959565132,8.16507498635087,1.90488078456918,0.0585928495662421,0.180166734138833,-4.75075216981861,"PODXL"
0.192017081091926,7.21629386370423,3.31480032316784,0.00113491934670045,0.00971739046160413,-1.28871398697106,"ADA"
-0.191987092152638,7.24957392694628,-4.11541540367863,6.1769892145968e-05,0.00098248004648972,1.39995736181597,"ZNF263"
0.191983223974506,4.98844060807238,2.93589178477124,0.00381717631627221,0.0243823478758699,-2.38596436284893,"LIN37"
0.191974689036902,9.89891956612547,2.53158770359925,0.0123207561733067,0.0582735001382178,-3.42439201678012,"FBL"
0.191834316734327,5.73254061818696,2.58689414437956,0.0105760023765237,0.051872190461067,-3.29062239483739,"AHCTF1"
-0.191823040480706,9.80143878232687,-1.62488281717025,0.106159235432657,0.27139094864639,-5.22779442566285,"EPHX1"
-0.19170383553928,7.92705164477051,-2.67548421336026,0.00823961374864118,0.0433837374186767,-3.07083202323357,"MCM3AP"
-0.191681514852426,9.55523772424594,-2.68414193730448,0.00803836099546638,0.0426014380751175,-3.04898978413104,"VPS28"
0.191677918198511,8.89433198774349,1.91789718500484,0.0569084005095045,0.176863986797723,-4.72681279610394,"PLSCR1"
-0.191622933258409,5.8933575066098,-1.77965725035302,0.0770336454338468,0.218350097922388,-4.97308669467333,"NNT"
-0.191577818393077,9.31055387626812,-4.32534043113559,2.67368824003135e-05,0.000504080835406188,2.18293045899981,"MRPL49"
-0.191576535153015,7.6654985769874,-5.40069168542577,2.36745771774156e-07,1.20864479964551e-05,6.64813644621674,"HDAC11"
-0.191559859604121,8.17465344602822,-2.48848996326224,0.0138542574978883,0.0635849777621937,-3.52678561337611,"CTDSPL"
-0.191453479252038,11.2051194794402,-3.70433880339856,0.000291610357342284,0.00337128158437016,-0.0412047834309144,"COX7C"
-0.191403204915302,6.24136296168663,-2.09647090907578,0.037616437143214,0.132130126597513,-4.38274962161589,"ZNF329"
0.191402733004914,7.43295273996769,1.81279785909023,0.0717407547236477,0.208418207083982,-4.91565450276768,"FILIP1L"
-0.191362174000536,6.546268686759,-3.24515293618761,0.00143001776632973,0.0116027215314527,-1.49916187415446,"CREBZF"
0.19122733995447,8.35207366604925,1.99756211165438,0.0474620754786929,0.156005679008937,-4.57691273082763,"SVIL"
-0.191221287010867,8.35064636425537,-2.07892294835872,0.039223046813441,0.135801206785373,-4.41784545213052,"POLR2K"
0.191181617483999,8.04268117401794,1.21986881357594,0.224312796775646,0.448461093113646,-5.78767717677014,"TUSC3"
-0.190917711132716,11.3131360896891,-4.02414972227369,8.80717645971467e-05,0.00129504446949699,1.06930873009894,"YWHAB"
0.190913569189979,6.53991442773039,2.05303579888425,0.0417003601929794,0.142389180809244,-4.46910980494817,"BTAF1"
-0.190907921179158,7.33945142338295,-3.51956579982459,0.000563331631466284,0.00560903832616283,-0.64767546711566,"FAM86B1"
-0.190907921179158,7.33945142338295,-3.51956579982459,0.000563331631466284,0.00560903832616283,-0.64767546711566,"FAM86B2"
-0.190907921179158,7.33945142338295,-3.51956579982459,0.000563331631466284,0.00560903832616283,-0.64767546711566,"FAM86C1P"
-0.190907921179158,7.33945142338295,-3.51956579982459,0.000563331631466284,0.00560903832616283,-0.64767546711566,"FAM86DP"
-0.190907921179158,7.33945142338295,-3.51956579982459,0.000563331631466284,0.00560903832616283,-0.64767546711566,"FAM86FP"
-0.190891998000808,9.79430417194428,-2.53067434817683,0.0123516133621033,0.0583384760009807,-3.42657881759545,"GTF2I"
-0.190891998000808,9.79430417194428,-2.53067434817683,0.0123516133621033,0.0583384760009807,-3.42657881759545,"GTF2IP1"
-0.190891998000808,9.79430417194428,-2.53067434817683,0.0123516133621033,0.0583384760009807,-3.42657881759545,"GTF2IP4"
0.190785452534502,9.35436058015072,1.63304699883585,0.104428920930312,0.268376813951937,-5.21491722035806,"ANGPTL2"
-0.190779469337888,7.50196290667301,-4.17572951412619,4.87090541050664e-05,0.00081366803493402,1.6217395337543,"RAB11FIP3"
-0.190734843991055,6.03267693425766,-3.19539415612571,0.00168299483917189,0.0131165824200983,-1.64712218640683,"ICE2"
-0.190657157238762,10.253399045384,-1.69132658043929,0.0927247295798252,0.247441423042795,-5.12118421321081,"PMP22"
-0.190627579602372,7.84258506929642,-4.46269488532101,1.52155165452369e-05,0.00031568143992104,2.71176394261298,"THAP4"
-0.19062312250926,8.18219091600613,-3.09706512225416,0.00230929297896586,0.0167724592909634,-1.93359493587746,"TCTA"
-0.190540682611887,7.16039269668622,-3.37450640902789,0.000928240453089381,0.00830784347738762,-1.10521890197937,"ZNF768"
0.190448209236127,8.20049234854536,2.53734575196565,0.0121278059714448,0.0575405928286685,-3.41058907945677,"PDIA5"
-0.190378638178144,9.15239988926145,-2.78919569400306,0.00592676223147726,0.0338874563663031,-2.77884450014945,"CDK5RAP3"
-0.19035385283382,8.02063538495636,-1.64720583410882,0.101481770372572,0.262968528038128,-5.19243691076089,"OAS2"
-0.19035385283382,8.02063538495636,-1.64720583410882,0.101481770372572,0.262968528038128,-5.19243691076089,"OAS3"
0.190333439672417,6.93279768301304,1.92450231068252,0.0560693060629903,0.175173209017791,-4.71460536271345,"SLC39A7"
0.190281086846388,8.37626576044457,1.44347950485496,0.150843948978391,0.345862719684516,-5.49776544699604,"ID1"
-0.190241174750289,9.574553386251,-2.27158464362168,0.0244466267000058,0.0965050589480969,-4.01731614796708,"IRF6"
0.190054910555553,6.79413217032241,1.98771754985508,0.0485521710304751,0.158353056617666,-4.59575083416877,"CSF2RB"
-0.189985877820661,8.67314032620418,-3.34469615128199,0.00102658425254703,0.00897847636716643,-1.19718957527191,"MBTPS1"
-0.189985076190237,6.43920827277725,-2.35612011246686,0.0196806590195533,0.0824169164656008,-3.83108733788769,"CNOT3"
-0.189975409120182,8.8871554626851,-2.77888915228095,0.00610897297031506,0.0346819702450498,-2.80576389047703,"NDUFA10"
-0.189936644374914,7.32427152364095,-3.80028412567199,0.000205164480364189,0.00255163962759512,0.283969186878323,"MPG"
0.189929850978833,8.02274862162455,1.08148172179511,0.281113056945196,0.515647254924476,-5.94315932697662,"LPL"
0.189918988854497,7.23729170680984,3.58729712705577,0.0004438034669368,0.00467502709259314,-0.428413333026754,"POLR1E"
0.189837717521784,5.8584619156387,1.32415965095566,0.187341849143216,0.399320835914179,-5.65838661562016,"ZFPM2"
-0.189829649625593,7.88885882828999,-3.74632858902631,0.000250222161745549,0.00297884566528696,0.100251509986681,"FAM193A"
0.18982043419148,8.50809091694672,3.19597357560235,0.00167982371474438,0.013107628314519,-1.64541077931941,"MIEF1"
0.189784465288753,6.14480237336,2.41405982046847,0.0169065590518367,0.0737686640318777,-3.69978982347508,"SNCAIP"
0.18977864927604,8.91265672554928,2.2603842881296,0.0251483962156247,0.0985334259313541,-4.0415128076348,"MRPL9"
0.189755152582451,7.35726894910893,2.07238784420627,0.0398362235309465,0.137505080514138,-4.43084430392472,"UBXN7"
-0.189722095771997,6.58224209901711,-0.934553561493046,0.351429174482222,0.591195548084812,-6.08805413622601,"CST1"
0.189694740966989,4.94492560216992,1.87591597878348,0.0624915455619027,0.189086030803839,-4.80346461412304,"ZEB2"
-0.189539852735527,12.8403112362653,-2.98786111087328,0.00325321369480606,0.0217268769592854,-2.24245256621413,"HLA-C"
-0.189365680477023,9.82479770143507,-2.80228553229329,0.00570247583833874,0.0329645666464781,-2.74452551108382,"TCEA1"
-0.189293828547681,4.8157268062384,-2.35431227198128,0.019773326319677,0.0827033479789868,-3.83513634633569,"DIRAS3"
-0.189185474662629,10.6967357417901,-2.39894135846077,0.0175948339044745,0.0759452757922393,-3.73433566500944,"PTGES3"
-0.189166545010988,8.64085257438173,-0.875707608568096,0.382504065900068,0.620556167850968,-6.140229263514,"COL10A1"
-0.189026052064621,7.3488722830113,-4.04606765884128,8.09216904317855e-05,0.00120815286120007,1.14816867758128,"TIMM10B"
-0.189010479989943,7.84057967272255,-2.57467821634287,0.0109410695137651,0.0532254527273847,-3.32039763955639,"SUPT6H"
-0.188978819542394,7.47422540960994,-3.75886158126615,0.000238988907055263,0.00288288300183211,0.142730998618545,"MCC"
-0.188939242361945,7.78149244965882,-2.50477885222578,0.0132557257105696,0.0616054541973316,-3.48827638815757,"TLK1"
-0.188845433233897,8.07565892577152,-2.34208941329144,0.020410003321894,0.0846648677056414,-3.86243582607723,"ZNF43"
-0.188786905247801,6.56198878221302,-2.31039728985968,0.0221455980973628,0.0893889984202406,-3.93260204987209,"IQCE"
0.188581577546453,7.53500667175035,2.39985663482113,0.0175524710621296,0.0758344637235782,-3.73224998054899,"FOXO1"
-0.18833096618628,5.71549298622901,-2.54266625478279,0.0119519252865361,0.0569240718311579,-3.39780934201628,"FGD6"
-0.188316125716959,5.29691973684986,-1.90826375160129,0.0581510899311406,0.17917213084344,-4.74454528186337,"NBEA"
0.188285108811869,7.65451905041879,1.58955710003518,0.11391215726217,0.284905801034981,-5.28279346465043,"ISG20"
-0.188268663923266,7.71812409899139,-1.43887469150665,0.152142806477169,0.347496413386443,-5.50421463439733,"PDGFD"
-0.188226769642291,5.75764039056599,-2.33556602307149,0.0207571329789308,0.0856876074003047,-3.87695146112876,"CCDC91"
-0.188158853110258,7.50157991595179,-5.09765496335286,9.62180034089347e-07,3.57369919473348e-05,5.31728264095031,"VPS39"
0.18803856394251,5.5364792381387,2.6908651245386,0.00788515349019341,0.0420510669893687,-3.03198373640587,"BPGM"
0.187880456794189,4.69731898152207,2.88412191737497,0.00446686970172252,0.0274517136628402,-2.52668186601184,"CCL20"
-0.187838945629986,6.34032880192991,-3.29295735802247,0.00122071836243886,0.0102397612297872,-1.35513376852082,"TBC1D12"
-0.187837584167408,8.9054134066448,-3.99361594091695,9.90428833121196e-05,0.00141663540653463,0.960029302175585,"DNAJA3"
0.187745389726535,8.106478530813,1.80343328470244,0.0732049681518722,0.211604671709379,-4.93198621706861,"ZC2HC1A"
-0.187743775538793,10.9993851573569,-2.58384190491563,0.0106661774762808,0.0522236584695341,-3.29807408442358,"EIF3C"
-0.187743775538793,10.9993851573569,-2.58384190491563,0.0106661774762808,0.0522236584695341,-3.29807408442358,"EIF3CL"
-0.187536903363959,7.00669742932583,-2.72148418726913,0.00722027005777075,0.0393206157241203,-2.9540440710013,"LRRN2"
-0.187472342509997,9.32887823435986,-2.89025758961106,0.00438490563938508,0.0270700402040118,-2.51012166692221,"SRSF6"
-0.187470375636751,10.8222323841402,-3.00158901134148,0.00311760761318656,0.0209546890410976,-2.20416826080005,"ATP6V0C"
0.18743724502691,9.69790220812651,2.54953629577041,0.0117281994121817,0.0560937144517362,-3.38127120132336,"ARPC1B"
-0.187433103298237,7.98283271141656,-4.24774838471671,3.65614788990754e-05,0.000649764692142499,1.88992953505064,"WDR73"
0.18728641920182,8.80730056089411,2.03137645124866,0.0438746677558849,0.147476110773633,-4.51153411171868,"LSM5"
-0.187279617539817,4.16318852470006,-2.9630982118889,0.0035116247096117,0.0229798158505603,-2.31111520692555,"RALGPS2"
-0.187220074822177,7.58006467164006,-4.16584303660903,5.06516844260582e-05,0.000836888618680726,1.58520883339215,"PCYOX1L"
-0.18721396178483,7.76147118218868,-2.96161784382043,0.00352765472919532,0.0230515156345452,-2.31520381015673,"STX4"
0.187160203407322,4.48500462490586,1.12341169470747,0.262948417675002,0.495286430954107,-5.89799186602879,"EPYC"
0.187056873953313,8.54227316364423,3.90912517715172,0.000136598038145453,0.00184719033527844,0.661183540957177,"FAF1"
0.187038485702756,8.40898731148419,2.11587982517017,0.0359055955584304,0.127754939456268,-4.34360720814433,"RFTN1"
0.186912662225831,6.40483706796133,2.10665095645058,0.0367105584584044,0.129906963225989,-4.36226177785935,"SPAG5"
0.186886986826005,5.72671004071023,1.88721463829984,0.0609457047260701,0.18547687008731,-4.7829942085927,"RAD54B"
0.186820868030479,7.40832917173252,0.876167096952423,0.382255017738023,0.620450827698722,-6.13983487037988,"IGHV1-69"
0.186820868030479,7.40832917173252,0.876167096952423,0.382255017738023,0.620450827698722,-6.13983487037988,"IGHV1-69-2"
-0.186717624359384,10.0933006623559,-2.81617177577118,0.00547301360880337,0.0319908441259,-2.70795973011959,"TUFM"
-0.186705138553586,11.3602640090038,-3.13775083623761,0.00202775599782256,0.0151370985795834,-1.8160173549481,"ARF1"
0.18668949128488,7.79840338159321,1.2981314389775,0.196113576038673,0.412308649672444,-5.69162599871989,"PDE4B"
0.186667543138634,8.04035414366175,1.78892504546513,0.0755220916406098,0.215174098656532,-4.95712816835173,"SLC6A8"
-0.186666529026831,8.01038745931161,-2.78319797898946,0.00603218589581177,0.0343318271172485,-2.79452075272085,"MZF1"
-0.186586103416571,5.19047363058721,-2.32522809714516,0.0213178894320281,0.0871839636507574,-3.89987773859929,"PI15"
-0.186569334027781,5.28762315941841,-4.25512248815088,3.54962056202173e-05,0.000634139946014654,1.91759522441513,"ATG2B"
-0.186523916245994,8.23023139724464,-1.82284715297416,0.0701965074753763,0.20511223867028,-4.89803844462075,"FBXO16"
-0.186523916245994,8.23023139724464,-1.82284715297416,0.0701965074753763,0.20511223867028,-4.89803844462075,"ZNF395"
-0.186428773932448,8.28132768952364,-1.61496045547148,0.108292986967613,0.275296849189766,-5.24336076778629,"TRAK2"
-0.186333338140839,10.0846598596486,-3.05814619146858,0.00261202200202692,0.0184479129065435,-2.0447961946863,"NHP2"
-0.186293749537482,8.51125596531747,-1.95396108844487,0.0524525352945706,0.166973495703011,-4.6596733359351,"PURA"
0.186064432682912,7.52053389137799,3.26056170955594,0.00135915985690505,0.0112215069712131,-1.45293796212964,"KLF7"
0.186058478547187,8.84038232185594,2.65770458940684,0.00866724222301225,0.0451100338838793,-3.11548561032243,"UBE4A"
0.186042256123486,11.5609707001294,3.76670581690258,0.000232202971729452,0.00281597749790406,0.169378530998761,"RPS27A"
